fruit_gain_g,mean,median,std,skew,n
3302.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3302.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3302.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7963.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7963.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7963.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5931.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5931.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5931.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9130.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9130.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9130.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5775.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5775.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5775.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3983.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3983.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3983.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8646.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8646.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8646.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6408.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6408.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6408.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
19995.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
19995.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
19995.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13754.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13754.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13754.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6620.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6620.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6620.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6852.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6852.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6852.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8310.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8310.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8310.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5308.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5308.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5308.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5161.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5161.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5161.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7870.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7870.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7870.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2703.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2703.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2703.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1966.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1966.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1966.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13135.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13135.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13135.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
17699.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
17699.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
17699.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7412.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7412.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7412.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7190.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7190.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7190.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6486.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6486.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6486.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9005.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9005.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9005.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3993.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3993.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3993.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5576.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5576.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5576.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5977.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5977.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5977.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3836.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3836.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3836.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3035.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3035.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3035.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3160.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3160.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3160.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7396.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
